Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgDailyWorkHours,StdDailyWorkHours,MedianDailyWorkHours,TotalPresent,TotalAbsent,TotalShortDays,TotalLongDays,TotalOvertimeHours,AvgArrivalHour,StdArrivalHour,AvgDepartureHour,StdDepartureHour,AbsenceRate,AvgOvertimeHoursPerDay,ShortDayRate,LongDayRate,EngagementTrend,TrendCategory,TenureGroup,AgeGroup,IncomeQuartile,PromotionStagnation,SatisfactionScore,CareerProgressionRatio,AttritionFlag
42,No,Non-Travel,Research & Development,11,3,Medical,2533,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,6.496671315667132,0.31978219566651417,6.483055555555556,239,10,226,0,0.0,9.99881450488145,0.2779052268673448,16.49518828451883,0.397496072096097,4.02,0.0,94.56,0.0,-0.0013,Stable,5-10 years,40-44,Q4 (High),0,2.67,0.6,0
47,No,Travel_Rarely,Sales,2,2,Life Sciences,2534,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,6.1155828584995255,0.29962781953627726,6.108055555555556,234,15,234,0,0.0,9.996367521367521,0.2656271867769046,16.112678062678064,0.3993595825431625,6.02,0.0,100.0,0.0,0.0042,Stable,1-3 years,45-49,Q2,0,2.67,0.29,0
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,7.192263244256916,0.31604152342770686,7.178333333333334,237,12,67,0,0.19055555555555515,9.990436005625877,0.293113758434504,17.182419127988748,0.4392178232726949,4.82,0.0,28.27,0.0,0.002,Stable,5-10 years,45-49,Q4 (High),0,3.33,0.75,0
28,No,Non-Travel,Research & Development,7,3,Life Sciences,2536,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,7.716707027540361,0.29884288288263045,7.73,234,15,2,0,6.680833333333334,9.995797720797722,0.27425740533667065,17.711965811965815,0.40072862913703006,6.02,0.03,0.85,0.0,0.0041,Stable,3-5 years,25-29,Q4 (High),0,3.33,1.0,0
29,No,Travel_Rarely,Research & Development,16,3,Medical,2537,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,8.041272583559168,0.3010563621531104,8.032083333333333,246,3,0,0,34.529444444444444,10.00989159891599,0.278095543039412,18.0510162601626,0.4122226757814343,1.2,0.14,0.0,0.0,0.0025,Stable,5-10 years,25-29,Q1 (Low),0,3.33,0.64,0
42,No,Travel_Rarely,Sales,2,4,Medical,2538,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,6.596468764902242,0.28193520768299435,6.586111111111111,233,16,213,0,0.0,9.9793991416309,0.27166212086181146,16.575536480686694,0.38418509907860304,6.43,0.0,91.42,0.0,0.0109,Stable,< 1 year,40-44,Q2,0,3.33,0.0,0
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,2539,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,10.426699954086319,0.3241376411192423,10.41888888888889,242,7,0,242,587.2613888888889,10.008195592286501,0.2873033303530326,20.434848484848487,0.4191557740652355,2.81,2.43,0.0,100.0,0.0044,Stable,1-3 years,30-34,Q1 (Low),0,2.33,0.29,1
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,2540,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,7.880292397660819,0.2982982324071992,7.86875,228,21,1,0,15.375000000000004,9.989327485380116,0.24714351647097496,17.86834795321637,0.38685365596227367,8.43,0.07,0.44,0.0,0.0016,Stable,10+ years,45-49,Q2,0,1.67,0.76,0
27,No,Travel_Rarely,Sales,2,3,Life Sciences,2541,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,7.124595624385448,0.2863739617582003,7.142222222222222,226,23,74,0,0.0,9.981637168141592,0.2974846386573277,17.10604719764012,0.4167129571139822,9.24,0.0,32.74,0.0,0.0039,Stable,5-10 years,25-29,Q2,1,2.67,1.0,0
29,No,Travel_Rarely,Research & Development,1,2,Medical,2542,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,7.963377871542429,0.29431892684269534,7.951944444444444,237,12,0,0,24.779166666666672,9.995428973277074,0.27750140605457363,17.958931082981714,0.4019387823765477,4.82,0.1,0.0,0.0,-0.0042,Stable,1-3 years,25-29,Q1 (Low),0,3.0,1.0,0
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2543,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,6.286693587860988,0.32511641211331477,6.289722222222222,227,22,226,0,0.0,9.991262848751836,0.27674230569461217,16.278120411160057,0.42523172142032345,8.84,0.0,99.56,0.0,-0.0012,Stable,10+ years,40-44,Q3,1,2.33,0.76,0
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2544,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,6.085625909752547,0.29816530443729483,6.085,229,20,229,0,0.0,10.014992721979622,0.2780087269960774,16.100218340611352,0.39800452659537916,8.03,0.0,100.0,0.0,0.0034,Stable,10+ years,45-49,Q3,1,3.0,0.76,0
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,2545,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,8.599234594856865,0.29918730523058157,8.634166666666667,229,20,0,17,138.40916666666666,9.996142649199419,0.2553347323923155,18.596142649199418,0.3959510191696064,8.03,0.6,0.0,7.42,0.0006,Stable,1-3 years,25-29,Q3,0,3.33,1.0,1
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,2546,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,7.8881041666666665,0.30281156466274856,7.879583333333333,240,9,0,0,18.01083333333333,9.974652777777777,0.2555062973013357,17.862291666666668,0.3973155834177568,3.61,0.08,0.0,0.0,-0.0136,Stable,5-10 years,45-49,Q1 (Low),0,2.67,0.57,1
27,No,Travel_Frequently,Research & Development,16,4,Medical,2547,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,7.678046139359698,0.28148015010723415,7.676388888888889,236,13,2,0,4.606388888888892,9.98827683615819,0.26994710384604054,17.665889830508473,0.36816985122043466,5.22,0.02,0.85,0.0,-0.007,Stable,5-10 years,25-29,Q3,1,2.33,0.88,0
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,2548,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,6.535387205387205,0.3342608086936021,6.522222222222222,231,18,213,0,0.0,9.987806637806639,0.28128277438100885,16.523737373737372,0.45832137565748665,7.23,0.0,92.21,0.0,-0.0056,Stable,1-3 years,35-39,Q4 (High),0,3.67,0.29,0
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2549,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,6.190505162241887,0.3106830937798398,6.185694444444445,226,23,226,0,0.0,9.980162241887907,0.272344232485266,16.1702802359882,0.4210603547632182,9.24,0.0,100.0,0.0,0.0013,Stable,5-10 years,50+,Q1 (Low),0,3.33,0.26,0
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,2550,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,6.993290686952513,0.2876223434219595,7.003333333333333,241,8,117,0,0.0,10.003112033195022,0.2657201028232786,16.996473029045642,0.3832158749225873,3.21,0.0,48.55,0.0,-0.0035,Stable,1-3 years,25-29,Q3,0,2.33,1.0,0
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,2551,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,7.683623685413808,0.2888838971135676,7.7,243,6,3,0,4.496111111111112,10.01474622770919,0.29401509034407775,17.698216735253773,0.40945440936196337,2.41,0.02,1.23,0.0,-0.0029,Stable,1-3 years,30-34,Q2,0,2.67,1.0,1
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,2552,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,10.50865587695133,0.3017950999617847,10.495555555555555,242,7,0,242,607.0947222222222,10.02444903581267,0.26769389705157787,20.532575757575756,0.39822175616307404,2.81,2.51,0.0,100.0,0.0107,Stable,1-3 years,18-24,Q2,0,3.0,1.0,1
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,2553,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,9.496987922705314,0.30938788781925186,9.478472222222223,230,19,0,215,344.3072222222222,9.987898550724637,0.2739492817550642,19.484420289855073,0.4194651606896859,7.63,1.5,0.0,93.48,-0.0028,Stable,10+ years,35-39,Q4 (High),0,2.67,1.0,0
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2554,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,7.516973022405121,0.2697435010435166,7.510555555555555,243,6,6,0,1.5152777777777775,10.001920438957477,0.27354837183553926,17.518587105624142,0.3894039228506655,2.41,0.01,2.47,0.0,0.0009,Stable,10+ years,30-34,Q4 (High),0,2.67,1.0,0
34,No,Travel_Rarely,Sales,14,2,Technical Degree,2555,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,8.095313852813852,0.31701440464260366,8.080833333333333,231,18,0,0,41.57222222222222,9.994949494949495,0.28012416992870565,18.08968253968254,0.4260061636147688,7.23,0.18,0.0,0.0,0.0036,Stable,5-10 years,30-34,Q1 (Low),0,3.33,0.56,0
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,2556,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,7.075585399449036,0.32247800455379755,7.067638888888888,242,7,92,0,0.10916666666666686,9.992011019283746,0.2707255008104894,17.068112947658403,0.4355210994179384,2.81,0.0,38.02,0.0,0.0043,Stable,3-5 years,25-29,Q4 (High),0,2.67,0.27,0
37,No,Travel_Rarely,Research & Development,7,2,Medical,2557,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,8.70323188405797,0.29999123891109236,8.688611111111111,230,19,0,40,162.16583333333332,10.00840579710145,0.2655761354338928,18.71217391304348,0.4118591458697228,7.63,0.71,0.0,17.39,0.0011,Stable,5-10 years,35-39,Q1 (Low),0,2.67,0.31,0
35,No,Travel_Rarely,Sales,2,1,Technical Degree,2558,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,10.515715105601469,0.2887179741650572,10.509722222222223,242,7,0,242,608.8030555555556,10.040977961432507,0.2684288395984045,20.556336088154268,0.38740995591686733,2.81,2.52,0.0,100.0,0.0021,Stable,3-5 years,35-39,Q1 (Low),0,3.0,0.75,0
45,No,Travel_Rarely,Research & Development,3,3,Medical,2559,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,7.114031279178338,0.300057222159753,7.116527777777778,238,11,84,0,0.1786111111111115,9.973389355742297,0.3008763518901543,17.087324929971988,0.39563272915091957,4.42,0.0,35.29,0.0,0.0026,Stable,5-10 years,45-49,Q2,0,2.67,0.9,0
36,No,Travel_Frequently,Research & Development,5,3,Medical,2560,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,6.537147667147667,0.3177201358565419,6.5375,231,18,211,0,0.0,9.99126984126984,0.28589553142438034,16.52857142857143,0.41147070800638236,7.23,0.0,91.34,0.0,-0.0037,Stable,10+ years,35-39,Q4 (High),0,2.67,1.0,0
40,No,Travel_Rarely,Research & Development,3,3,Other,2561,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,6.808731725146199,0.30707430482269704,6.815416666666667,228,21,171,0,0.0,9.988669590643275,0.26194336407437824,16.797222222222224,0.41817738852718056,8.43,0.0,75.0,0.0,-0.0015,Stable,10+ years,40-44,Q3,1,1.67,0.86,0
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,2562,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,9.306218303365608,0.3097043712220142,9.300833333333333,241,8,0,199,314.7986111111111,9.990248962655603,0.2803488778555959,19.295781466113418,0.4470577166809141,3.21,1.31,0.0,82.57,-0.0117,Stable,1-3 years,25-29,Q3,0,2.33,1.0,0
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,2563,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,7.593683261183261,0.3019531208702698,7.571666666666666,231,18,3,0,3.557222222222224,9.997979797979799,0.28186449201812436,17.59155844155844,0.41095467423433485,7.23,0.02,1.3,0.0,-0.0056,Stable,5-10 years,25-29,Q3,0,2.0,0.89,0
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,2564,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,7.185576131687243,0.3138440765094976,7.186111111111111,243,6,73,0,0.0,9.98161865569273,0.2816927628699076,17.167421124828532,0.43103930561636866,2.41,0.0,30.04,0.0,-0.0051,Stable,10+ years,45-49,Q4 (High),0,3.67,0.92,0
44,No,Travel_Rarely,Sales,1,2,Medical,2565,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,7.078182471264368,0.28898876684911906,7.077361111111111,232,17,86,0,0.0,9.998563218390803,0.2677877675220178,17.07744252873563,0.4097140235558698,6.83,0.0,37.07,0.0,-0.0112,Stable,1-3 years,40-44,Q4 (High),0,2.0,0.2,0
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,2566,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,10.214114959114958,0.3028412638953128,10.216111111111111,231,18,0,231,511.4605555555556,9.984632034632034,0.2779075485817049,20.198989898989897,0.41142962652036313,7.23,2.21,0.0,100.0,-0.0066,Stable,5-10 years,30-34,Q2,0,2.67,1.0,1
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,2567,Female,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,6.8956180555555555,0.3163154814975675,6.916527777777778,240,9,148,0,0.0,9.985000000000001,0.28365434272363704,16.88048611111111,0.4298540666723329,3.61,0.0,61.67,0.0,0.0078,Stable,3-5 years,50+,Q1 (Low),0,2.67,0.8,1
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,2568,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,7.319204331450094,0.26036133212649937,7.323055555555555,236,13,26,0,0.41805555555555607,10.031426553672317,0.28813804934619003,17.350070621468927,0.3761931307016778,5.22,0.0,11.02,0.0,-0.0026,Stable,3-5 years,35-39,Q1 (Low),0,2.0,0.33,0
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2569,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,6.396317358130663,0.29606284074345884,6.378611111111111,233,16,229,0,0.0,9.993633762517884,0.31241283131356046,16.389842632331902,0.4276140300008608,6.43,0.0,98.28,0.0,0.0043,Stable,5-10 years,40-44,Q3,0,2.67,0.36,0
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,2570,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,7.415789855072464,0.31377893951696817,7.401388888888889,230,19,20,0,0.8663888888888902,9.954492753623189,0.28217566164173685,17.369637681159418,0.4194126274823395,7.63,0.0,8.7,0.0,-0.0003,Stable,10+ years,40-44,Q4 (High),1,2.67,0.72,0
31,No,Travel_Rarely,Sales,9,4,Life Sciences,2571,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,8.317417480241748,0.28841274701828495,8.306944444444444,239,10,0,1,80.78611111111113,9.98647140864714,0.2489626639196568,18.30362622036262,0.3873445686773387,4.02,0.34,0.0,0.42,0.0041,Stable,5-10 years,30-34,Q4 (High),0,3.33,0.62,0
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,2572,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,9.213606557377048,0.2750642068556246,9.214305555555555,244,5,0,196,296.12,10.006352459016394,0.2590377212175671,19.220081967213115,0.38850032630847703,2.01,1.21,0.0,80.33,-0.0034,Stable,3-5 years,30-34,Q1 (Low),0,3.33,0.44,0
31,No,Travel_Rarely,Sales,25,2,Life Sciences,2573,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,6.783251705653021,0.3064139919970329,6.7804166666666665,228,21,172,0,0.0,10.015131578947368,0.26046164114307274,16.79875730994152,0.3902032874679977,8.43,0.0,75.44,0.0,0.0043,Stable,1-3 years,30-34,Q4 (High),0,2.0,0.5,0
26,No,Travel_Frequently,Sales,16,2,Life Sciences,2574,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,6.094803383630544,0.30024468935707477,6.0777777777777775,243,6,243,0,0.0,10.00644718792867,0.27450940850583094,16.100617283950616,0.4003365587469625,2.41,0.0,100.0,0.0,0.0016,Stable,5-10 years,25-29,Q4 (High),1,3.33,0.88,0
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,2575,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,7.7881630086877,0.3022652830856909,7.794722222222222,243,6,1,0,11.086666666666664,9.976063100137175,0.2768828218073861,17.763991769547324,0.41291248227920024,2.41,0.05,0.41,0.0,-0.0066,Stable,3-5 years,45-49,Q2,0,2.67,0.33,0
33,No,Travel_Rarely,Sales,1,3,Life Sciences,2576,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,6.3669327731092435,0.3029371559412202,6.394027777777778,238,11,234,0,0.0,9.961834733893557,0.2692799949062811,16.3281512605042,0.4130929607033412,4.42,0.0,98.32,0.0,0.0058,Stable,10+ years,30-34,Q1 (Low),0,2.33,1.0,0
28,No,Travel_Frequently,Sales,8,3,Life Sciences,2577,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,10.595948195030473,0.291516264398703,10.600555555555555,237,12,0,237,615.2397222222222,9.99535864978903,0.2961213888691849,20.59113924050633,0.43257622454347533,4.82,2.6,0.0,100.0,-0.0042,Stable,5-10 years,25-29,Q1 (Low),0,3.33,1.0,0
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,2578,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,6.790143442622951,0.30520845362574306,6.764444444444444,244,5,189,0,0.0,9.986953551912569,0.29168378884666624,16.777800546448088,0.3958231146695403,2.01,0.0,77.46,0.0,0.0024,Stable,1-3 years,25-29,Q1 (Low),0,2.33,1.0,1
39,No,Non-Travel,Research & Development,8,5,Medical,2579,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,6.2782693236714975,0.291697687167053,6.253888888888889,230,19,228,0,0.0,10.016304347826088,0.3029830889483443,16.295289855072465,0.4078508875507835,7.63,0.0,99.13,0.0,0.005,Stable,3-5 years,35-39,Q4 (High),0,2.33,0.3,0
27,No,Travel_Rarely,Sales,3,2,Technical Degree,2580,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,7.282654195011338,0.30746036438217905,7.284722222222222,245,4,41,0,0.20472222222222314,10.008163265306122,0.2857722586253935,17.290068027210886,0.42438077132355995,1.61,0.0,16.73,0.0,0.0062,Stable,5-10 years,25-29,Q4 (High),0,2.0,0.83,0
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,2581,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,8.898696493624772,0.291879926142962,8.901111111111112,244,5,0,91,219.28194444444443,9.998975409836065,0.2911318393903035,18.897062841530055,0.43024038927047603,2.01,0.9,0.0,37.3,-0.0078,Stable,10+ years,30-34,Q1 (Low),1,3.33,0.94,0
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,2582,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,9.392832403533241,0.3295062493677578,9.408888888888889,239,10,0,208,332.88694444444445,9.995955369595537,0.29680827177484276,19.38863319386332,0.43570219872182797,4.02,1.39,0.0,87.03,0.0001,Stable,1-3 years,25-29,Q4 (High),0,3.33,0.33,1
47,No,Non-Travel,Research & Development,1,4,Medical,2583,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,5.995739568682606,0.28394058630411295,5.986944444444444,237,12,237,0,0.0,10.012306610407876,0.3120307787862887,16.00815752461322,0.43634765327188474,4.82,0.0,100.0,0.0,-0.0167,Stable,5-10 years,45-49,Q2,0,3.0,0.5,0
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,2584,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,7.906703783524904,0.3054734469556826,7.903888888888889,232,17,1,0,18.387777777777778,9.983548850574714,0.2763592086862777,17.89051724137931,0.4021749679531954,6.83,0.08,0.43,0.0,-0.0081,Stable,< 1 year,50+,Q4 (High),0,2.67,0.0,0
39,No,Travel_Rarely,Research & Development,1,3,Other,2585,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.018032693187013,0.2896898587268026,7.011388888888889,243,6,119,0,0.0,10.008916323731137,0.2758500774650701,17.027229080932784,0.4006399886096222,2.41,0.0,48.97,0.0,0.0053,Stable,10+ years,35-39,Q4 (High),1,1.67,1.0,0
38,No,Travel_Frequently,Research & Development,4,2,Medical,2586,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,10.800123716153127,0.3054537915982362,10.802916666666667,238,11,0,238,666.4294444444445,9.988095238095237,0.28692513498389605,20.788375350140054,0.40647913998343443,4.42,2.8,0.0,100.0,-0.0031,Stable,10+ years,35-39,Q2,0,3.0,1.0,0
58,No,Travel_Rarely,Sales,5,3,Marketing,2587,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,9.88089598108747,0.2958341409101818,9.874722222222223,235,14,0,234,442.0105555555556,9.960212765957447,0.2780719845853992,19.840567375886522,0.41060220242556184,5.62,1.88,0.0,99.57,-0.0056,Stable,1-3 years,50+,Q1 (Low),0,3.33,0.03,0
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,2588,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,10.220263593380615,0.2928664901135937,10.198611111111111,235,14,0,235,521.7619444444445,9.98872340425532,0.2942174202937615,20.208156028368794,0.42088283312203134,5.62,2.22,0.0,100.0,-0.0007,Stable,3-5 years,30-34,Q4 (High),0,2.33,0.5,1
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,2589,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,7.61587962962963,0.268528150860968,7.615,240,9,2,0,2.2333333333333307,9.986180555555556,0.2676151104087293,17.602222222222224,0.3810963980282592,3.61,0.01,0.83,0.0,0.0029,Stable,5-10 years,35-39,Q2,0,3.33,0.5,0
49,No,Travel_Frequently,Sales,11,4,Life Sciences,2590,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,6.336143790849673,0.30481279470213407,6.3462499999999995,238,11,234,0,0.0,9.982422969187676,0.2695699243453185,16.318067226890754,0.4086131957039425,4.42,0.0,98.32,0.0,-0.0013,Stable,5-10 years,45-49,Q2,0,3.0,0.18,0
42,No,Travel_Rarely,Sales,1,3,Life Sciences,2591,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,8.703656028368794,0.30727681996118167,8.687777777777777,235,14,0,45,165.76583333333332,9.99063829787234,0.2528091351808681,18.694397163120566,0.4190167947182137,5.62,0.71,0.0,19.15,0.0079,Stable,< 1 year,40-44,Q1 (Low),0,3.0,0.0,0
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,2592,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,6.4536290708812265,0.301304468701908,6.432777777777778,232,17,223,0,0.0,9.980387931034482,0.25659589903122987,16.43441091954023,0.38937924687703346,6.83,0.0,96.12,0.0,0.0018,Stable,1-3 years,25-29,Q3,0,2.0,1.0,1
35,No,Travel_Rarely,Research & Development,25,1,Medical,2593,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,6.594681026365348,0.30351206632599864,6.640000000000001,236,13,220,0,0.0,9.973305084745762,0.25526271480994667,16.56822033898305,0.3957456217155473,5.22,0.0,93.22,0.0,-0.005,Stable,5-10 years,35-39,Q3,0,1.33,0.83,0
28,No,Non-Travel,Research & Development,21,1,Medical,2594,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6.666081999029597,0.3129777577572257,6.685,229,20,193,0,0.0,9.997307132459971,0.28292674179164207,16.662809315866085,0.40067367372628476,8.03,0.0,84.28,0.0,-0.0059,Stable,5-10 years,25-29,Q3,0,2.67,1.0,0
31,No,Non-Travel,Sales,23,1,Medical,2595,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.78247256515775,0.29859783408971396,9.7875,243,6,0,243,433.1408333333333,10.06207133058985,0.2636113858530098,19.845130315500686,0.40175558145077617,2.41,1.78,0.0,100.0,0.0008,Stable,3-5 years,30-34,Q2,0,2.67,1.0,0
